,pred,true
0,10.733057022167511,10.3
1,9.173237625220267,5.045
2,19.870772180301472,16.0
3,15.380228377157824,9.524999999999999
4,11.766220479768364,6.640000000000001
5,17.348584422136472,10.723
6,14.985117359655696,9.384
7,22.109728848169258,14.514
8,9.401490651333525,6.971
9,14.032400089209911,35.68
10,19.77742837298946,19.74
11,8.623380446723571,11.5
12,12.099971357041616,8.2
13,11.041733396694449,12.32
14,22.23149872355958,25.08
15,20.27676219792914,25.724999999999998
16,18.325348454791442,12.03
17,20.420938877994438,10.34
18,13.183300753189059,10.72
19,12.77002368938642,13.799999999999999
20,4.74822583603355,4.25
21,16.364547886801283,25.25
22,9.113643275406819,8.78
23,15.009546570957845,6.2
24,10.651885836016206,5.120000000000001
25,12.609369378019379,11.7
26,13.665908544197034,18.4
27,11.65954125793795,12.662
28,7.63616595095146,13.77
29,15.718525576036127,8.1
30,17.652003227217847,17.5
31,16.574238008809925,19.103
32,10.660017706377145,12.993
33,17.08959854860162,14.38
34,13.816900017970069,10.5
35,16.07621328400154,9.39
36,9.483212240255902,7.4399999999999995
37,10.777204809508008,10.62
38,9.576473939248647,8.5
39,17.921616053027236,17.0
40,21.746091564152927,23.91
41,7.0461183767082725,6.08
42,18.893765951073,15.11
43,12.01856779204051,5.83
44,11.559044318554342,5.9
45,11.397683810865447,17.599
46,13.979585486298953,16.26
47,10.808857364585464,5.24
48,11.946750218834627,14.73
49,14.16985469634003,6.3125
50,16.32235384485709,17.3
51,15.21807970737772,34.4
52,14.4872295398156,21.450000000000003
53,21.982571168065764,35.3
54,7.744277782760571,7.120000000000001
55,11.155272917728626,5.88
56,16.344845894598322,11.648000000000001
57,11.55180128536363,3.35
58,28.22001309939316,45.1
59,17.55918700626696,17.7
60,24.65847614398096,29.2
61,22.53542316157014,27.52
62,16.241327349750122,9.2
63,13.24576944024608,6.640000000000001
64,12.606037587580692,11.8
65,14.91392136226777,17.7
66,20.459614699926465,13.79
67,11.933546099619722,11.2
68,18.59897512390939,7.6
69,15.212280888103217,10.3
70,14.354673861814346,16.71
71,7.05979454597188,6.86
72,9.890880123241292,7.9
73,18.646841930529977,21.472
74,12.586567387854934,9.040000000000001
