,pred,true
0,11.206000328063965,10.3
1,7.514908790588379,5.045
2,20.80093002319336,16.0
3,15.898577690124512,9.524999999999999
4,11.378826141357422,6.640000000000001
5,16.96833038330078,10.723
6,16.28363037109375,9.384
7,20.86481475830078,14.514
8,9.134593963623047,6.971
9,14.624848365783691,35.68
10,19.920345306396484,19.74
11,7.997971057891846,11.5
12,12.854130744934082,8.2
13,11.412372589111328,12.32
14,20.305438995361328,25.08
15,19.813764572143555,25.724999999999998
16,16.578393936157227,12.03
17,20.604740142822266,10.34
18,13.157395362854004,10.72
19,13.754953384399414,13.799999999999999
20,5.0048089027404785,4.25
21,16.526220321655273,25.25
22,9.989449501037598,8.78
23,13.620901107788086,6.2
24,12.047143936157227,5.120000000000001
25,12.651612281799316,11.7
26,13.685835838317871,18.4
27,11.230019569396973,12.662
28,6.19148588180542,13.77
29,16.572023391723633,8.1
30,18.819740295410156,17.5
31,17.078231811523438,19.103
32,8.747061729431152,12.993
33,17.87578773498535,14.38
34,15.09442138671875,10.5
35,14.104354858398438,9.39
36,9.568342208862305,7.4399999999999995
37,12.694421768188477,10.62
38,10.245125770568848,8.5
39,18.908334732055664,17.0
40,23.13209342956543,23.91
41,8.583630561828613,6.08
42,18.54254150390625,15.11
43,9.757245063781738,5.83
44,12.017874717712402,5.9
45,11.463592529296875,17.599
46,14.453076362609863,16.26
47,11.825819969177246,5.24
48,11.22905445098877,14.73
49,14.541282653808594,6.3125
50,17.47720718383789,17.3
51,15.422520637512207,34.4
52,14.692840576171875,21.450000000000003
53,17.000232696533203,35.3
54,9.117620468139648,7.120000000000001
55,8.946328163146973,5.88
56,16.684642791748047,11.648000000000001
57,12.187281608581543,3.35
58,25.135250091552734,45.1
59,17.412181854248047,17.7
60,21.562997817993164,29.2
61,22.261709213256836,27.52
62,16.842390060424805,9.2
63,10.269635200500488,6.640000000000001
64,12.704774856567383,11.8
65,15.972455024719238,17.7
66,20.453264236450195,13.79
67,9.690140724182129,11.2
68,16.554899215698242,7.6
69,15.099939346313477,10.3
70,15.297119140625,16.71
71,6.695335865020752,6.86
72,11.642152786254883,7.9
73,17.69622230529785,21.472
74,12.444499015808105,9.040000000000001
75,16.690399169921875,11.120000000000001
76,15.936678886413574,13.4
77,17.338462829589844,13.370000000000001
78,12.495098114013672,16.224
79,16.124191284179688,9.719999999999999
80,7.464888095855713,6.05
81,17.783334732055664,14.285
82,3.0193679332733154,2.155
83,13.639382362365723,5.82
84,15.36726188659668,17.52
85,4.74045991897583,4.86
86,6.073031902313232,4.592
87,16.538700103759766,16.88
88,12.676525115966797,6.0
89,16.332332611083984,19.92
90,13.9905424118042,10.8
91,15.069384574890137,29.386
92,9.787086486816406,6.2
93,10.353965759277344,10.6
94,7.745837211608887,5.04
95,11.513933181762695,7.678
96,19.112354278564453,21.28
97,12.67984676361084,8.88
98,24.07661247253418,54.4
99,13.233332633972168,15.64
100,12.739194869995117,9.01
101,15.528558731079102,6.4
102,9.267647743225098,5.3
103,15.174830436706543,30.480000000000004
104,10.896324157714844,13.4
105,7.364474773406982,4.81
106,10.57033634185791,8.08
107,11.217065811157227,8.03
108,22.805294036865234,18.4
109,11.167162895202637,12.5185
110,16.928537368774414,28.62
111,16.33391571044922,14.895
112,19.508865356445312,30.8
113,14.236791610717773,12.18
114,14.892589569091797,16.6
115,14.365303039550781,14.76
116,12.908990859985352,11.2
117,18.727012634277344,9.08
118,14.605978965759277,6.08
119,9.43962574005127,6.2
120,16.80745506286621,10.4
121,18.915748596191406,12.7
122,14.154216766357422,8.9
123,9.983634948730469,5.272
124,21.228525161743164,22.82
125,14.594124794006348,8.15
126,12.218353271484375,8.819999999999999
127,5.376957416534424,3.42
128,16.553586959838867,18.9
129,8.463677406311035,5.768000000000001
130,10.21442699432373,8.5671
131,17.462581634521484,15.18
132,13.984159469604492,16.66
133,10.454110145568848,13.8
134,14.387459754943848,17.4
135,14.207258224487305,45.075
136,16.164379119873047,25.760000000000005
137,20.026023864746094,25.95
138,15.31766128540039,24.525000000000002
139,13.301393508911133,9.891
140,15.402241706848145,17.5
141,7.173851490020752,4.656
142,18.870956420898438,21.98
143,12.6258544921875,4.886
144,13.402517318725586,11.714
145,15.208822250366211,13.75
146,26.27646827697754,32.6
147,14.751791954040527,36.19
148,8.37134838104248,9.95
149,19.18733787536621,7.95
150,7.954726219177246,12.696
151,10.892143249511719,10.1
152,9.1007080078125,7.1185
153,12.494945526123047,10.01
154,10.6001558303833,9.75
155,13.956480979919434,8.75
156,7.584542274475098,4.818
157,15.95691967010498,13.0
158,8.482759475708008,6.5
159,16.832502365112305,22.439999999999998
160,10.459288597106934,9.628
161,9.896166801452637,5.05
162,11.04250431060791,4.88
163,18.72588539123535,22.568
164,14.351420402526855,18.7
165,15.391656875610352,25.66
166,8.697405815124512,14.490400000000001
167,14.979639053344727,9.78
168,19.66363525390625,13.950000000000001
169,10.820904731750488,3.972
170,10.644479751586914,10.3
171,14.049137115478516,24.880000000000003
172,10.323330879211426,5.95
173,16.94769859313965,14.9
174,17.409381866455078,33.2
175,15.803807258605957,12.1
176,9.985092163085938,7.427
177,14.866045951843262,10.92
178,16.056921005249023,51.4
179,15.81072998046875,14.8
180,6.307406902313232,7.06
181,9.28971004486084,9.799999999999999
182,24.46195411682129,39.27
183,13.497658729553223,16.741
184,10.42858600616455,11.872
185,17.540462493896484,6.8
186,10.135944366455078,8.46
187,7.2584662437438965,11.52
188,11.431875228881836,22.5
189,8.875919342041016,6.072
190,14.960071563720703,21.67
191,15.195684432983398,14.32
192,7.455167770385742,7.4125
193,9.887322425842285,8.456000000000001
194,15.329302787780762,10.87
195,10.220425605773926,8.1
196,16.133068084716797,11.332
197,21.044910430908203,19.5
198,13.844367027282715,10.43
199,17.01811408996582,17.429999999999996
200,20.82194709777832,21.2
201,19.428653717041016,14.080000000000002
202,16.879520416259766,12.6
203,9.789732933044434,9.906
204,13.517925262451172,17.5
